id,WorldPortIndexNumber,CountryCode,Latitude,Longitude,SuppliesFuelOil,SuppliesDieselOil,Repairs
388,12117.0,Venezuela,10.483333,-68.033333,Yes,Unknown,Unknown
389,19230.0,UnitedStates,54.95,-132.966667,No,No,Unknown
390,18705.0,Canada,48.55,-124.433333,Unknown,Unknown,Unknown
391,11782.0,CaribbeanNetherlands,12.083333,-68.283333,Unknown,Yes,Limited
392,7490.0,UnitedStates,41.35,-71.966667,Unknown,Yes,Limited
393,3480.0,UnitedStates,41.766667,-81.3,Yes,Yes,Limited
394,8280.0,UnitedStates,36.85,-76.3,Yes,Yes,Major
395,63130.0,Antarctica,-77.85,166.65,Yes,Unknown,Limited
396,185.0,Iceland,66.166667,-23.233333,Unknown,Unknown,Unknown
397,62890.0,Russia,67.133333,32.416667,No,Yes,Limited
398,62540.0,Russia,59.366667,143.2,Unknown,Unknown,EmergencyOnly
399,61867.0,Japan,37.366667,138.55,Yes,Unknown,Limited
400,62520.0,Japan,24.333333,124.166667,Unknown,Unknown,EmergencyOnly
401,7460.0,UnitedStates,41.1,-72.366667,Unknown,Yes,Limited
402,39000.0,France,43.7,7.316667,Yes,Yes,Limited
403,6910.0,UnitedStates,44.45,-68.916667,Yes,Yes,Limited
404,26730.0,Sweden,63.283333,18.716667,Yes,Yes,Moderate
405,39261.0,Italy,39.866667,8.55,Yes,Yes,Limited
406,26180.0,Sweden,62.5,17.5,Unknown,Unknown,Limited
407,8390.0,UnitedStates,35.55,-77.05,Yes,Yes,Limited
408,38870.0,France,43.1,5.916667,Yes,Yes,Moderate
409,2940.0,Canada,44.1,-77.566667,Unknown,Yes,Limited
410,38270.0,Spain,37.366667,-6.0,Yes,Yes,Limited
411,32890.0,UnitedKingdom,57.333333,-5.65,Unknown,Unknown,EmergencyOnly
412,15445.0,Panama,8.35,-82.433333,Yes,Unknown,None
413,38095.0,Portugal,38.716667,-27.05,Yes,Yes,Unknown
414,23870.0,Sweden,58.933333,11.166667,Yes,Unknown,Limited
415,25395.0,Sweden,59.616667,16.55,Yes,Yes,Moderate
416,40620.0,Italy,42.35,14.416667,Yes,Yes,Limited
417,7290.0,UnitedStates,42.05,-70.183333,Yes,Yes,Limited
418,6950.0,UnitedStates,44.183333,-69.066667,Yes,Yes,Limited
419,31600.0,UnitedKingdom,52.666667,0.15,Yes,Yes,Limited
420,19639.0,UnitedStates,60.583333,-145.716667,Unknown,Unknown,Unknown
421,38050.0,Portugal,37.183333,-7.4,Unknown,Unknown,Limited
422,33140.0,UnitedKingdom,56.616667,-6.066667,Unknown,Unknown,EmergencyOnly
423,15190.0,Peru,-4.583333,-81.283333,Yes,Yes,Major
424,25720.0,Sweden,61.3,17.083333,Yes,Unknown,Limited
425,3510.0,UnitedStates,41.433333,-82.366667,Unknown,Unknown,Limited
426,790.0,Greenland,68.816667,-51.183333,No,Yes,None
427,13900.0,Argentina,-42.766667,-65.033333,Yes,Yes,Moderate
428,30457.0,Denmark,56.95,8.7,Yes,Unknown,Unknown
429,30285.0,Denmark,56.25,10.35,Yes,Unknown,None
430,35210.0,UnitedKingdom,49.916667,-6.316667,Unknown,Unknown,Limited
431,39215.0,Italy,39.083333,9.033333,Yes,Yes,Limited
432,15915.0,Mexico,24.4,-110.7,Unknown,Unknown,Unknown
433,4560.0,UnitedStates,46.5,-84.35,Yes,Yes,Moderate
434,35330.0,UnitedKingdom,50.35,-4.7,Yes,Yes,Limited
435,39220.0,Italy,39.05,8.466667,No,Unknown,Limited
436,26140.0,Sweden,62.483333,17.35,Yes,Unknown,Limited
437,6680.0,UnitedStates,44.383333,-68.083333,Unknown,Yes,Limited
438,3970.0,Canada,44.75,-79.816667,Yes,Unknown,Limited
439,38100.0,Portugal,37.733333,-25.666667,Yes,Yes,Limited
440,3200.0,UnitedStates,43.266667,-77.6,Yes,Yes,Limited
441,40470.0,Italy,40.466667,17.2,Yes,Yes,EmergencyOnly
442,4900.0,UnitedStates,44.15,-87.566667,Yes,Yes,Moderate
443,3190.0,UnitedStates,43.266667,-76.983333,Yes,Yes,Limited
444,8030.0,UnitedStates,39.65,-75.566667,Unknown,Unknown,Unknown
445,31130.0,Netherlands,51.9,4.4,Yes,Yes,Major
446,46570.0,Angola,-10.733333,13.75,Yes,No,Unknown
447,45755.0,Morocco,35.783333,-5.816667,Yes,Yes,Moderate
448,46925.0,Mozambique,-17.266667,38.15,Unknown,Unknown,Unknown
449,43747.0,Ukraine,45.466667,29.7,Yes,Yes,None
450,42570.0,Greece,40.516667,23.833333,No,Unknown,Limited
451,43510.0,Bulgaria,43.183333,27.966667,Yes,Yes,Moderate
452,42550.0,Greece,40.266667,23.466667,No,Yes,Unknown
453,42780.0,Greece,38.983333,26.366667,Yes,Unknown,Unknown
454,47540.0,Madagascar,-18.166667,49.416667,Yes,Yes,Limited
455,41410.0,Croatia,43.05,17.433333,Yes,Unknown,Limited
456,42460.0,Greece,39.166667,22.85,Unknown,Unknown,Unknown
457,46375.0,SaoTomeandPrincipe,1.65,7.45,No,No,EmergencyOnly
458,46063.0,Ghana,5.2,-1.05,Unknown,Unknown,Unknown
459,62175.0,Japan,32.966667,131.933333,Yes,Unknown,Limited
460,11530.0,Dominica,15.566667,-61.466667,Yes,No,Unknown
461,51040.0,Indonesia,-6.95,110.416667,Yes,Yes,Limited
462,59580.0,Philippines,6.9,122.066667,Yes,Unknown,Limited
463,48020.0,Egypt,28.35,33.1,Yes,Yes,Limited
464,61175.0,Japan,42.25,143.3,No,Unknown,None
465,10710.0,Jamaica,18.183333,-76.45,Yes,Yes,Limited
466,47940.0,Sudan,19.6,37.233333,Yes,Yes,Limited
467,57100.0,SolomonIslands,-9.1,160.15,No,No,Limited
468,58150.0,Philippines,13.366667,123.733333,Yes,Yes,Limited
469,57446.0,Thailand,12.616667,100.916667,Unknown,Unknown,Unknown
470,57872.0,China,24.683333,118.15,Yes,Unknown,Unknown
471,57439.0,Thailand,7.216667,100.583333,Yes,Unknown,None
472,55350.0,NewZealand,-44.4,171.25,Yes,Yes,Moderate
473,51941.0,Indonesia,-0.016667,109.333333,Yes,No,Limited
474,50010.0,Singapore,1.233333,103.766667,Yes,Yes,Major
475,51583.0,Malaysia,2.133333,111.533333,Unknown,Yes,Limited
476,50450.0,Indonesia,-1.0,100.366667,Yes,Yes,Major
477,51586.0,Malaysia,4.25,117.883333,Yes,Yes,None
478,59120.0,Philippines,10.516667,122.8,Yes,Unknown,Limited
479,8290.0,UnitedStates,36.816667,-76.3,Yes,Yes,Major
480,57005.0,SolomonIslands,-8.116667,157.1,Yes,Unknown,Unknown
481,57821.0,China,22.233333,113.583333,Yes,Unknown,Limited
482,52320.0,Indonesia,-5.133333,119.4,Unknown,Yes,Limited
483,54325.0,Australia,-33.016667,137.766667,No,No,Limited
484,11010.0,DominicanRepublic,19.233333,-69.616667,Unknown,Unknown,Limited
485,60133.0,China,35.383333,119.566667,Yes,Unknown,Limited
486,8110.0,UnitedStates,39.95,-75.133333,Yes,Yes,Major
487,50250.0,Indonesia,-2.75,107.633333,Yes,No,Limited
488,54290.0,Australia,-33.183333,138.016667,Unknown,Yes,Limited
489,62010.0,Japan,33.216667,132.566667,Yes,Unknown,Limited
490,52295.0,Indonesia,-4.166667,121.6,No,No,Unknown
491,51200.0,Indonesia,-7.7,113.933333,No,No,None
492,51645.0,Brunei,4.616667,114.316667,Yes,No,Limited
493,75.0,Iceland,64.05,-22.05,Unknown,Unknown,Unknown
494,10370.0,Cuba,20.016667,-75.833333,Yes,Yes,Limited
495,8025.0,UnitedStates,39.666667,-75.483333,Yes,Yes,Major
496,53050.0,Indonesia,-1.25,130.75,Unknown,Unknown,EmergencyOnly
497,56150.0,UnitedStates,19.866667,-155.95,No,No,Unknown
498,56120.0,UnitedStates,19.383333,-155.9,No,No,Unknown
499,56110.0,UnitedStates,19.183333,-155.9,No,No,Unknown
500,56090.0,UnitedStates,19.733333,-155.066667,Yes,Yes,Moderate
501,56325.0,JohnsonAtoll,16.75,-169.516667,Unknown,Yes,Limited
502,17790.0,UnitedStates,48.0,-122.216667,Yes,Yes,Limited
503,17760.0,UnitedStates,47.8,-122.4,Yes,Yes,Limited
504,17090.0,UnitedStates,47.9,-124.633333,Yes,Yes,Unknown
505,17000.0,UnitedStates,46.5,-124.033333,No,No,Unknown
506,16170.0,UnitedStates,34.466667,-120.2,No,No,Unknown
507,16080.0,UnitedStates,33.75,-118.25,Yes,Yes,Major
508,16040.0,UnitedStates,33.45,-118.5,Yes,Yes,Limited
509,17050.0,UnitedStates,46.866667,-124.066667,Unknown,Unknown,Unknown
510,16160.0,UnitedStates,34.433333,-119.916667,Yes,Unknown,Unknown
511,16808.0,UnitedStates,43.983333,-124.066667,Yes,Yes,Limited
512,16835.0,UnitedStates,44.8,-124.066667,Yes,Yes,Limited
513,17260.0,UnitedStates,47.7,-122.616667,Unknown,Unknown,Unknown
514,17350.0,UnitedStates,47.583333,-122.516667,Unknown,Unknown,Unknown
515,17670.0,UnitedStates,47.116667,-122.75,Unknown,Unknown,Unknown
516,20499.0,Canada,68.483333,-113.266667,Unknown,Unknown,Unknown
517,16805.0,UnitedStates,43.966667,-124.116667,Yes,Yes,Limited
518,16740.0,UnitedStates,43.4,-124.283333,Yes,Yes,Limited
519,16803.0,UnitedStates,43.966667,-124.116667,Yes,Yes,Limited
520,17170.0,UnitedStates,48.083333,-122.783333,Unknown,Unknown,Unknown
521,17330.0,UnitedStates,47.616667,-122.5,Unknown,Unknown,Unknown
522,17380.0,UnitedStates,47.566667,-122.616667,Unknown,Unknown,Unknown
523,56250.0,UnitedStates,21.05,-156.883333,Yes,Unknown,Unknown
524,17120.0,UnitedStates,48.116667,-123.433333,Yes,Yes,Limited
525,16810.0,UnitedStates,44.433333,-124.066667,Unknown,Unknown,Unknown
526,16790.0,UnitedStates,43.683333,-124.183333,Yes,Yes,Unknown
527,1035.0,Canada,67.033333,-62.733333,Unknown,Unknown,Unknown
528,17320.0,UnitedStates,47.616667,-122.516667,Unknown,Unknown,Limited
529,17550.0,UnitedStates,47.383333,-122.466667,Unknown,Unknown,Unknown
530,16310.0,UnitedStates,37.816667,-122.366667,Yes,Yes,Unknown
531,16870.0,UnitedStates,46.2,-123.75,Yes,Yes,Moderate
532,1020.0,Canada,72.75,-76.75,Unknown,Unknown,Unknown
533,17230.0,UnitedStates,47.85,-122.583333,Unknown,Unknown,Unknown
534,16140.0,UnitedStates,34.283333,-119.283333,Unknown,Yes,Unknown
535,17110.0,UnitedStates,48.266667,-124.3,Unknown,Unknown,Unknown
536,16800.0,UnitedStates,43.7,-124.1,Yes,Yes,Limited
537,16130.0,UnitedStates,34.016667,-119.683333,Unknown,Unknown,Unknown
538,56290.0,UnitedStates,21.9,-159.583333,Yes,Yes,Limited
539,18060.0,UnitedStates,48.983333,-122.766667,Yes,Yes,Unknown
540,56240.0,UnitedStates,21.066667,-156.8,Unknown,Unknown,Unknown
541,39140.0,Italy,41.208,9.403,Yes,Unknown,Limited
542,39370.0,Italy,43.883333,8.033333,Yes,Yes,Limited
543,40170.0,Italy,37.783333,12.433333,Yes,Yes,Limited
544,40180.0,Italy,37.644,12.592,Yes,Yes,Limited
545,40300.0,Italy,38.483333,14.966667,No,No,Unknown
546,50785.0,Indonesia,1.683333,101.45,Unknown,Yes,None
547,50925.0,Indonesia,-6.016667,105.966667,Yes,No,Limited
548,51855.0,Indonesia,-3.2,116.283333,No,Unknown,Unknown
549,51920.0,Indonesia,-2.75,111.716667,Unknown,Unknown,EmergencyOnly
550,54470.0,Australia,-35.033333,117.883333,Unknown,Yes,Limited
551,54450.0,Australia,-33.866667,121.9,Unknown,Yes,Limited
552,53490.0,Australia,-27.466667,153.033333,Yes,Yes,Major
553,46610.0,Angola,-15.2,12.15,Yes,Yes,Limited
554,46490.0,Angola,-5.533333,12.2,Yes,No,Moderate
555,13780.0,Argentina,-38.033333,-57.533333,Yes,Yes,Limited
556,13770.0,Argentina,-34.833333,-57.883333,Yes,Yes,Moderate
557,13760.0,Argentina,-34.6,-58.366667,Yes,Yes,Major
558,13040.0,Brazil,-28.233333,-48.666667,Unknown,Yes,Limited
559,12940.0,Brazil,-23.016667,-44.316667,Yes,Unknown,Moderate
560,5160.0,Canada,47.966667,-84.9,Yes,Yes,Unknown
561,12690.0,Brazil,-5.783333,-35.2,Yes,Yes,Limited
562,12661.0,Brazil,-4.866667,-36.283333,No,Unknown,Moderate
563,12585.0,Brazil,-2.566667,-44.366667,Yes,Unknown,None
564,12560.0,Brazil,-3.133333,-60.016667,Yes,Yes,Moderate
565,12540.0,Brazil,-3.15,-58.45,Yes,Unknown,Limited
566,12490.0,Brazil,-1.45,-48.5,Yes,Yes,Moderate
567,9985.0,TheBahamas,26.516667,-78.783333,Yes,Yes,Major
568,9950.0,Bermuda,32.316667,-64.833333,Yes,Yes,Moderate
569,4180.0,Canada,45.933333,-83.116667,Yes,Yes,Limited
570,4140.0,Canada,45.983333,-81.933333,Yes,Yes,Limited
571,4080.0,Canada,45.966667,-81.516667,Yes,Unknown,Limited
572,4060.0,Canada,45.883333,-80.75,Yes,Unknown,Limited
573,2930.0,Canada,44.15,-77.4,Yes,Yes,Limited
574,2130.0,Canada,48.433333,-71.066667,Yes,Yes,Limited
575,18925.0,Canada,54.0,-128.683333,Yes,Yes,Limited
576,46495.0,Angola,-5.45,12.183333,No,No,None
577,2960.0,Canada,43.95,-78.166667,Yes,Yes,Limited
578,9990.0,TheBahamas,25.083333,-77.35,Yes,Unknown,Limited
579,12890.0,Brazil,-22.366667,-41.766667,Unknown,Unknown,Unknown
580,11690.0,Barbados,13.1,-59.633333,Yes,Yes,Limited
581,46110.0,Benin,6.35,2.433333,Yes,Yes,Limited
582,51635.0,Brunei,4.716667,114.45,Unknown,Yes,EmergencyOnly
583,53810.0,Australia,-37.066667,149.916667,Unknown,Yes,EmergencyOnly
584,3350.0,Canada,42.033333,-82.6,Yes,Yes,Limited
585,12930.0,Brazil,-22.883333,-43.116667,Yes,Unknown,Moderate
586,5510.0,Canada,48.833333,-64.483333,Yes,Yes,Limited
587,5600.0,Canada,47.8,-64.933333,Yes,Yes,Limited
588,6020.0,Canada,45.916667,-59.966667,Yes,Yes,Limited
589,9995.0,TheBahamas,25.0,-77.55,Yes,Unknown,Unknown
590,46549.0,Angola,-7.65,11.683333,No,No,Unknown
591,46551.0,Angola,-7.683333,11.766667,Unknown,Unknown,Unknown
592,51646.0,Brunei,4.633333,114.2,Unknown,Unknown,Limited
593,54200.0,Australia,-35.633333,137.633333,Unknown,Yes,Limited
594,54580.0,Australia,-21.65,115.1,Yes,Yes,Unknown
595,54970.0,Australia,-41.45,147.116667,Yes,Yes,Limited
596,43500.0,Bulgaria,42.483333,27.483333,Yes,Yes,Limited
597,9960.0,Bermuda,32.3,-64.783333,Yes,Unknown,Limited
598,48276.0,UnitedArabEmirates,25.016667,55.05,Yes,Yes,Major
599,48275.0,UnitedArabEmirates,25.266667,55.3,Yes,Yes,Major
600,1040.0,Canada,66.133333,-65.75,Unknown,Unknown,Unknown
601,18210.0,Canada,49.683333,-123.15,Yes,Yes,Limited
602,3860.0,Canada,44.583333,-80.933333,Unknown,Yes,Unknown
603,13070.0,Brazil,-31.783333,-52.333333,Yes,No,Limited
604,2970.0,Canada,43.933333,-78.283333,Unknown,Unknown,Unknown
605,18150.0,Canada,49.283333,-123.116667,Yes,Yes,Major
606,46545.0,Angola,-6.116667,12.333333,Unknown,Yes,Unknown
607,4290.0,Canada,46.516667,-84.35,Yes,Yes,Major
608,5620.0,Canada,47.75,-64.7,Yes,Yes,Unknown
609,4030.0,Canada,45.333333,-80.033333,Unknown,Yes,Limited
610,18980.0,Canada,55.933333,-130.0,No,Yes,Unknown
611,46485.0,Angola,-5.216667,11.783333,Unknown,Unknown,Unknown
612,18950.0,Canada,54.316667,-130.333333,Yes,Yes,Limited
613,12920.0,Brazil,-22.9,-43.166667,Yes,Yes,Major
614,3930.0,Canada,44.766667,-79.933333,Yes,Yes,Moderate
615,11830.0,Aruba,12.433333,-69.916667,Yes,Yes,Limited
616,46547.0,Angola,-6.95,12.4,No,No,None
617,18130.0,Canada,49.23333333,-122.7666667,Unknown,Unknown,Unknown
618,13800.0,Argentina,-38.933333,-62.066667,Yes,Unknown,Limited
619,12730.0,Brazil,-8.05,-34.866667,Yes,Yes,Major
620,2520.0,Canada,45.433333,-75.7,Unknown,Yes,Moderate
621,3750.0,Canada,44.433333,-81.4,Yes,Yes,Moderate
622,13930.0,Argentina,-47.75,-65.9,Yes,Yes,Limited
623,46580.0,Angola,-11.2,13.833333,No,No,Limited
624,31280.0,Belgium,51.333333,3.2,Yes,Yes,Limited
625,13810.0,Argentina,-38.883333,-62.1,Yes,Yes,Major
626,5210.0,Canada,48.4,-89.233333,Yes,Yes,Major
627,13055.0,Brazil,-29.983333,-50.133333,Unknown,Unknown,Limited
628,54810.0,Australia,-43.166667,146.983333,Yes,Yes,None
629,54140.0,Australia,-38.333333,141.6,Yes,Unknown,Limited
630,54940.0,Australia,-41.133333,146.833333,Unknown,Unknown,Unknown
631,54410.0,Australia,-32.166667,133.65,Yes,Yes,Limited
632,54280.0,Australia,-33.933333,137.616667,Yes,Unknown,Limited
633,53840.0,Australia,-38.7,146.466667,Unknown,Unknown,EmergencyOnly
634,53930.0,Australia,-38.35,145.233333,Yes,Unknown,Moderate
635,9987.0,TheBahamas,26.616667,-78.216667,No,No,Limited
636,63095.0,Antarctica,-62.95,-60.633333,Unknown,Unknown,Unknown
637,55680.0,AmericanSamoa,-14.283333,-170.666667,Yes,Yes,Limited
638,54320.0,Australia,-33.033333,137.583333,No,Yes,Limited
639,12370.0,Guyana,6.833333,-58.166667,Unknown,Yes,Limited
640,51400.0,Indonesia,-10.166667,123.583333,Yes,Yes,Unknown
641,48420.0,Iran,30.433333,48.183333,Yes,Yes,Limited
642,48620.0,India,22.833333,69.35,Unknown,Unknown,Unknown
643,50930.0,Indonesia,-6.05,105.916667,Unknown,Unknown,EmergencyOnly
644,51280.0,Indonesia,-8.566667,116.066667,Yes,No,Unknown
645,61120.0,Japan,44.016667,144.283333,Unknown,Yes,Limited
646,61170.0,Japan,42.35,140.966667,Yes,Unknown,Major
647,57830.0,China,23.116667,113.233333,Yes,Yes,Major
648,47880.0,Eritrea,13.0,42.75,Yes,Yes,Limited
649,46530.0,CongoKinshasa,-5.816667,13.45,Yes,Yes,None
650,46520.0,CongoKinshasa,-5.85,13.05,Yes,Yes,Moderate
651,46510.0,CongoKinshasa,-5.983333,12.383333,Yes,Yes,None
652,45670.0,Algeria,35.1,-1.866667,Yes,Yes,Limited
653,45570.0,Algeria,36.766667,3.066667,Yes,Yes,Major
654,45490.0,Algeria,36.916667,7.766667,Yes,Yes,Limited
655,44970.0,Cyprus,35.116667,33.933333,No,No,Limited
656,44960.0,Cyprus,34.916667,33.65,Yes,Yes,Limited
657,50910.0,ChristmasIsland,-10.416667,105.7,Yes,No,None
658,46000.0,CoteD'Ivoire,5.25,-4.016667,Yes,Yes,Moderate
659,30950.0,Germany,53.333333,7.183333,Yes,Yes,Major
660,30900.0,Germany,53.133333,8.766667,Yes,Yes,Major
661,30840.0,Germany,53.483333,8.483333,Yes,Yes,Limited
662,30810.0,Germany,53.533333,8.583333,Yes,Yes,Major
663,30800.0,Germany,53.866667,8.716667,Yes,Yes,Moderate
664,30780.0,Germany,53.55,9.933333,Yes,Yes,Major
665,29350.0,Denmark,56.033333,12.616667,Yes,Yes,Limited
666,15480.0,CostaRica,8.633333,-83.166667,Yes,Yes,Moderate
667,15370.0,Colombia,3.883333,-77.066667,Yes,Unknown,Major
668,15330.0,Ecuador,1.0,-79.65,Yes,Yes,Unknown
669,15310.0,Ecuador,-0.95,-80.716667,Yes,Yes,Limited
670,15270.0,Ecuador,-2.2,-79.883333,Yes,Unknown,Limited
671,14760.0,Chile,-20.2,-70.166667,Yes,Yes,Limited
672,14660.0,Chile,-23.65,-70.416667,Unknown,Yes,Limited
673,14425.0,Chile,-36.716667,-72.983333,Yes,Unknown,Moderate
674,14415.0,Chile,-36.733333,-73.166667,Yes,Yes,Moderate
675,10550.0,Cuba,21.916667,-82.8,No,No,None
676,10540.0,Cuba,22.15,-80.45,Yes,Unknown,Limited
677,10500.0,Cuba,21.616667,-78.85,No,No,None
678,10460.0,Cuba,20.35,-77.116667,No,No,Limited
679,10150.0,Cuba,21.55,-77.266667,Yes,No,Limited
680,10090.0,Cuba,22.983333,-82.75,Yes,No,None
681,14670.0,Chile,-23.1,-70.466667,No,No,Limited
682,30100.0,Denmark,55.05,9.433333,Yes,Yes,Major
683,30870.0,Germany,53.116667,8.216667,Yes,Unknown,Limited
684,46008.0,CoteD'Ivoire,5.05,-4.45,Unknown,Unknown,None
685,45520.0,Algeria,37.0,6.583333,Unknown,Unknown,Unknown
686,45525.0,Algeria,36.816667,5.883333,Yes,Yes,None
687,45530.0,Algeria,36.833333,5.783333,No,Unknown,Limited
688,10260.0,Cuba,20.716667,-75.55,Yes,No,None
689,10530.0,Cuba,21.75,-79.983333,No,No,None
690,11020.0,DominicanRepublic,18.416667,-68.966667,Yes,Yes,Limited
691,11908.0,Colombia,10.4,-75.533333,Yes,Unknown,Limited
692,29860.0,Denmark,55.316667,10.8,Yes,Yes,Limited
693,30105.0,Denmark,55.016667,9.433333,Yes,Yes,Limited
694,30480.0,Denmark,56.583333,8.283333,Yes,Yes,Limited
695,30710.0,Germany,53.883333,9.166667,Yes,Yes,Unknown
696,30740.0,Germany,53.8,9.033333,Yes,Yes,Unknown
697,30760.0,Germany,53.783333,9.416667,Yes,Yes,Unknown
698,45970.0,CoteD'Ivoire,4.966667,-4.55,Unknown,Unknown,None
699,14400.0,Chile,-37.033333,-73.166667,Yes,No,None
700,29130.0,Denmark,55.316667,15.183333,Unknown,Unknown,Unknown
701,29230.0,Denmark,55.7,12.616667,Yes,Yes,Limited
702,57745.0,China,21.75,108.35,Yes,Yes,Limited
703,59991.0,China,32.0,120.8,Yes,Yes,Limited
704,60170.0,China,37.633333,120.283333,Yes,Unknown,Limited
705,60215.0,China,40.75,121.1,Unknown,Yes,Limited
706,44900.0,Cyprus,35.35,33.333333,Yes,Yes,Limited
707,14095.0,Chile,-52.9,-70.1,Unknown,Unknown,Unknown
708,14610.0,Chile,-28.466667,-71.25,No,Yes,Limited
709,10420.0,Cuba,20.15,-77.433333,No,No,None
710,11905.0,Colombia,10.316667,-75.516667,Unknown,Unknown,Limited
711,45560.0,Algeria,36.916667,3.916667,No,No,None
712,57822.0,China,23.083333,113.416667,Yes,Yes,Limited
713,57859.0,China,22.716667,114.516667,No,No,None
714,57862.0,China,23.616667,117.083333,Unknown,Yes,Unknown
715,29520.0,Denmark,55.333333,11.133333,Yes,Yes,Limited
716,29870.0,Denmark,55.45,10.666667,Yes,Yes,Limited
717,30850.0,Germany,53.333333,8.483333,Yes,Yes,Limited
718,30860.0,Germany,53.233333,8.466667,Yes,Yes,Limited
719,59985.0,China,31.916667,120.233333,Yes,Unknown,Limited
720,59986.0,China,31.966667,119.983333,Yes,Unknown,Limited
721,59987.0,China,32.283333,119.85,Yes,Unknown,Limited
722,60210.0,China,40.7,120.983333,Yes,Unknown,Moderate
723,60230.0,China,40.3,122.083333,Unknown,Unknown,Unknown
724,45510.0,Algeria,36.883333,6.916667,Yes,Yes,Limited
725,45610.0,Algeria,36.533333,1.316667,Unknown,Unknown,Unknown
726,15500.0,CostaRica,9.916667,-84.716667,Yes,Unknown,Limited
727,30910.0,Germany,53.533333,8.166667,Yes,Yes,Moderate
728,28840.0,Germany,54.516667,13.65,Yes,Yes,Limited
729,14420.0,Chile,-36.7,-73.1,Yes,Yes,Major
730,14720.0,Chile,-22.083333,-70.233333,No,No,Limited
731,15360.0,Colombia,1.816667,-78.75,Yes,No,Unknown
732,11821.0,Curacao,12.133333,-69.016667,No,No,Limited
733,45880.0,CaboVerde,16.883333,-25.0,Yes,Yes,Major
734,14440.0,Chile,-36.716667,-73.0,Unknown,Unknown,Unknown
735,28860.0,Germany,54.1,12.133333,Yes,Yes,Major
736,52695.0,Indonesia,-1.35,130.983333,No,No,Limited
737,15510.0,CostaRica,9.983333,-84.833333,Yes,Yes,Moderate
738,29260.0,Denmark,55.716667,12.583333,Yes,Yes,Limited
739,15250.0,Ecuador,-3.266667,-80.0,Unknown,No,None
740,9805.0,CostaRica,10.0,-83.083333,Yes,Unknown,Limited
741,14197.0,Chile,-45.466667,-72.833333,Yes,Yes,None
742,59988.0,China,32.266667,119.433333,Yes,Unknown,Limited
743,48015.0,Egypt,28.133333,33.283333,No,Unknown,Unknown
744,11520.0,Dominica,15.3,-61.4,Unknown,Yes,Limited
745,48025.0,Egypt,28.95,33.166667,No,No,None
746,60165.0,China,37.816667,120.833333,Yes,Unknown,Unknown
747,48065.0,Egypt,28.75,33.2,Yes,No,Unknown
748,10160.0,Cuba,21.283333,-76.533333,No,No,Limited
749,47988.0,Egypt,27.85,34.283333,Yes,Unknown,Limited
750,57857.0,China,22.583333,114.266667,Yes,Unknown,Limited
751,60140.0,China,36.033333,120.266667,Yes,Unknown,Moderate
752,60193.0,China,39.2,119.016667,Yes,Unknown,Unknown
753,48053.0,Egypt,29.583333,32.7,Yes,Unknown,Unknown
754,11060.0,DominicanRepublic,18.35,-70.833333,Yes,Yes,None
755,57876.0,China,25.233333,118.983333,Yes,Unknown,Unknown
756,57874.0,China,24.883333,118.6,Yes,Yes,None
757,57819.0,China,21.483333,111.083333,Yes,Unknown,Limited
758,10520.0,Cuba,21.633333,-79.55,No,No,None
759,59990.0,China,31.966667,120.4,Yes,Unknown,Limited
760,57777.0,China,22.466667,113.866667,Yes,Yes,Limited
761,57816.0,China,18.316667,109.45,Yes,Unknown,Limited
762,59995.0,China,32.216667,119.433333,Yes,Unknown,Limited
763,57817.0,China,19.733333,109.183333,Yes,Unknown,Limited
764,57770.0,China,21.2,110.4,Yes,Yes,Limited
765,11070.0,DominicanRepublic,18.2,-71.083333,Unknown,Yes,Limited
766,11040.0,DominicanRepublic,18.466667,-69.883333,Yes,Yes,Limited
767,59963.0,China,30.583333,121.083333,Yes,Unknown,Limited
768,60150.0,China,37.5,122.1,Yes,Unknown,Unknown
769,11030.0,DominicanRepublic,18.45,-69.316667,Yes,Yes,Limited
770,10980.0,DominicanRepublic,19.8,-70.7,Yes,Unknown,Limited
771,4840.0,UnitedStates,42.583333,-87.816667,Yes,Yes,Limited
772,61840.0,Japan,37.05,136.983333,Yes,Unknown,Limited
773,41350.0,Croatia,43.45,16.65,Unknown,Unknown,Unknown
774,42327.0,Greece,38.466667,23.6,Unknown,Unknown,Major
775,42980.0,Greece,37.1,25.366667,Yes,Unknown,Unknown
776,61180.0,Japan,42.116667,140.583333,Unknown,Unknown,Unknown
777,80.0,Iceland,64.066667,-21.95,Yes,Yes,Moderate
778,46454.0,Gabon,-3.883333,10.933333,No,No,None
779,46453.0,Gabon,-2.833333,10.0,No,No,None
